Date;Product Name;Product Category
17.09.2019 12:52;Tee (Small);Tea
17.09.2019 12:35;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
17.09.2019 12:34;Espresso (Grinder 1, Small);Espresso
17.09.2019 12:29;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:26;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
17.09.2019 12:24;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:23;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:23;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:22;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:21;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:21;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:19;Espresso (Grinder 1, Small);Espresso
17.09.2019 12:19;Espresso (Grinder 1, Small);Espresso
17.09.2019 12:18;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:17;Espresso (Grinder 1, Small);Espresso
17.09.2019 12:16;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:12;Kaffee (Grinder 2, Small);Coffee
17.09.2019 12:12;Tee (Small);Tea
17.09.2019 12:11;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:11;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 12:10;Espresso (Grinder 1, Small);Espresso
17.09.2019 11:25;Espresso (Grinder 1, Small);Espresso
17.09.2019 11:06;Espresso (Grinder 1, Small);Espresso
17.09.2019 11:03;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 10:54;Kaffee (Grinder 2, Small);Coffee
17.09.2019 10:53;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 10:37;Espresso (Grinder 1, Small);Espresso
17.09.2019 10:37;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 10:35;Espresso (Grinder 1, Small);Espresso
17.09.2019 10:30;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 10:11;Espresso (Grinder 1, Small);Espresso
17.09.2019 10:11;Espresso (Grinder 1, Small);Espresso
17.09.2019 10:02;Espresso (Grinder 1, Small);Espresso
17.09.2019 09:44;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
17.09.2019 09:41;White Americano (Grinder 1, Milk 1, Small);White Americano
17.09.2019 09:41;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
17.09.2019 09:39;White Americano (Grinder 1, Milk 1, Small);White Americano
17.09.2019 09:35;Tee (Small);Tea
17.09.2019 09:35;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 09:32;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:28;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 09:25;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 09:16;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:10;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 09:09;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:09;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
17.09.2019 09:07;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 09:07;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 09:06;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:05;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 09:04;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:04;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:03;Kaffee (Grinder 2, Small);Coffee
17.09.2019 09:03;Espresso (Grinder 1, Small);Espresso
17.09.2019 09:02;White Americano (Grinder 1, Milk 1, Small);White Americano
17.09.2019 09:01;Espresso (Grinder 1, Small);Espresso
17.09.2019 09:01;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 08:53;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:52;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:46;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:45;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:34;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 08:19;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 08:11;Espresso (Grinder 1, Small);Espresso
17.09.2019 08:10;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:09;Kaffee (Grinder 2, Small);Coffee
17.09.2019 08:02;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 08:01;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 08:00;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 07:59;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 07:58;Kaffee (Grinder 2, Small);Coffee
17.09.2019 07:56;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 07:50;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 07:48;Tee (Small);Tea
17.09.2019 07:47;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 07:47;Espresso (Grinder 1, Small);Espresso
17.09.2019 07:46;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 07:46;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 07:43;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
17.09.2019 07:40;Tee (Small);Tea
17.09.2019 07:40;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 07:31;Kaffee (Grinder 2, Small);Coffee
17.09.2019 07:30;Kaffee (Grinder 2, Small);Coffee
17.09.2019 07:25;Ristretto (Grinder 1, Small);Ristretto
17.09.2019 07:25;Ristretto (Grinder 1, Small);Ristretto
17.09.2019 07:23;Espresso (Grinder 1, Small);Espresso
17.09.2019 07:21;Kaffee (Grinder 2, Small);Coffee
17.09.2019 07:15;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 06:54;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:53;Tee (Small);Tea
17.09.2019 06:53;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 06:51;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 06:51;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 06:49;White Americano (Grinder 1, Milk 1, Small);White Americano
17.09.2019 06:49;Espresso (Grinder 1, Small);Espresso
17.09.2019 06:48;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 06:44;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:38;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 06:35;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
17.09.2019 06:35;Milchschaum (Milk 1, Small);Milk Foam
17.09.2019 06:35;Milch (Milk 1, Small);Milk
17.09.2019 06:34;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:31;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:30;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:29;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:25;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:08;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:08;Kaffee (Grinder 2, Small);Coffee
17.09.2019 06:05;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
17.09.2019 06:00;Kaffee (Grinder 2, Small);Coffee
17.09.2019 05:59;Tee (Small);Tea
17.09.2019 05:59;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 05:59;Double Espresso (Grinder 1, Small);Espresso
17.09.2019 05:58;Kaffee (Grinder 2, Small);Coffee
17.09.2019 05:50;Kaffee (Grinder 2, Small);Coffee
17.09.2019 05:48;Kaffee (Grinder 2, Small);Coffee
17.09.2019 05:48;Kaffee (Grinder 2, Small);Coffee
16.09.2019 16:50;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
16.09.2019 16:40;Espresso (Grinder 1, Small);Espresso
16.09.2019 16:36;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
16.09.2019 16:35;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
16.09.2019 16:35;White Americano (Grinder 1, Milk 1, Small);White Americano
16.09.2019 16:03;Espresso (Grinder 1, Small);Espresso
16.09.2019 15:49;Espresso (Grinder 1, Small);Espresso
16.09.2019 15:34;_Cleaning;_Cleaning
16.09.2019 15:06;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 14:57;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:57;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:51;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:49;Espresso (Grinder 1, Small);Espresso
16.09.2019 14:48;Tee (Small);Tea
16.09.2019 14:48;Tee (Small);Tea
16.09.2019 14:47;Espresso (Grinder 1, Small);Espresso
16.09.2019 14:43;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
16.09.2019 14:31;Espresso (Grinder 1, Small);Espresso
16.09.2019 14:12;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 14:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 14:02;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 13:55;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 13:42;Espresso (Grinder 1, Small);Espresso
16.09.2019 13:23;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 13:14;Espresso (Grinder 1, Small);Espresso
16.09.2019 13:11;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 13:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 13:02;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 13:01;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:52;Tee (Small);Tea
16.09.2019 12:52;Tee (Small);Tea
16.09.2019 12:50;Espresso (Grinder 1, Small);Espresso
16.09.2019 12:49;Milchschaum (Milk 1, Small);Milk Foam
16.09.2019 12:49;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:36;Kaffee (Grinder 2, Small);Coffee
16.09.2019 12:35;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:25;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:24;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:24;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:23;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:22;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:18;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:17;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:14;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:13;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:12;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:12;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 12:11;Espresso (Grinder 1, Small);Espresso
16.09.2019 12:07;Espresso (Grinder 1, Small);Espresso
16.09.2019 12:06;Espresso (Grinder 1, Small);Espresso
16.09.2019 11:06;Espresso (Grinder 1, Small);Espresso
16.09.2019 11:05;Espresso (Grinder 1, Small);Espresso
16.09.2019 10:55;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 10:31;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 10:25;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 10:22;Tee (Small);Tea
16.09.2019 10:21;Tee (Small);Tea
16.09.2019 10:17;Espresso (Grinder 1, Small);Espresso
16.09.2019 10:16;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 10:04;Kaffee (Grinder 2, Small);Coffee
16.09.2019 10:04;White Americano (Grinder 1, Milk 1, Small);White Americano
16.09.2019 10:02;Milchschaum (Milk 1, Small);Milk Foam
16.09.2019 10:02;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:56;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
16.09.2019 09:27;Kaffee (Grinder 2, Small);Coffee
16.09.2019 09:16;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 09:13;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:12;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:12;Kaffee (Grinder 2, Small);Coffee
16.09.2019 09:11;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:11;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:10;Espresso (Grinder 1, Small);Espresso
16.09.2019 09:09;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:09;Espresso (Grinder 1, Small);Espresso
16.09.2019 09:08;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
16.09.2019 09:07;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 09:06;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 09:06;Ristretto (Grinder 1, Small);Ristretto
16.09.2019 09:05;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:04;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 09:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 09:03;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 09:02;Kaffee (Grinder 2, Small);Coffee
16.09.2019 09:02;Kaffee (Grinder 2, Small);Coffee
16.09.2019 09:01;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 09:00;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 08:56;Kaffee (Grinder 2, Small);Coffee
16.09.2019 08:43;Milch (Milk 1, Small);Milk
16.09.2019 08:42;Milch (Milk 1, Small);Milk
16.09.2019 08:11;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 08:09;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 08:01;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 07:58;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 07:54;Kaffee (Grinder 2, Small);Coffee
16.09.2019 07:51;Espresso (Grinder 1, Small);Espresso
16.09.2019 07:45;Kaffee (Grinder 2, Small);Coffee
16.09.2019 07:44;Espresso (Grinder 1, Small);Espresso
16.09.2019 07:40;Espresso (Grinder 1, Small);Espresso
16.09.2019 07:37;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
16.09.2019 07:36;Milch (Milk 1, Small);Milk
16.09.2019 07:35;Espresso (Grinder 1, Small);Espresso
16.09.2019 07:35;Milch (Milk 1, Small);Milk
16.09.2019 07:34;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 07:31;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 07:30;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 07:26;Ristretto (Grinder 1, Small);Ristretto
16.09.2019 07:26;Ristretto (Grinder 1, Small);Ristretto
16.09.2019 07:16;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 07:14;Kaffee (Grinder 2, Small);Coffee
16.09.2019 07:14;Kaffee (Grinder 2, Small);Coffee
16.09.2019 07:08;Tee (Small);Tea
16.09.2019 07:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
16.09.2019 07:03;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 07:02;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 06:51;Tee (Small);Tea
16.09.2019 06:50;Tee (Small);Tea
16.09.2019 06:50;White Americano (Grinder 1, Milk 1, Small);White Americano
16.09.2019 06:49;Espresso (Grinder 1, Small);Espresso
16.09.2019 06:48;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:47;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:42;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 06:33;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 06:32;Milch (Milk 1, Small);Milk
16.09.2019 06:31;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:30;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:26;Tee (Small);Tea
16.09.2019 06:26;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 06:25;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:24;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:23;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 06:22;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
16.09.2019 06:17;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:16;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:15;Tee (Small);Tea
16.09.2019 06:15;Double Espresso (Grinder 1, Small);Espresso
16.09.2019 06:13;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:12;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:11;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:10;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:09;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:08;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:07;Kaffee (Grinder 2, Small);Coffee
16.09.2019 06:07;Kaffee (Grinder 2, Small);Coffee
13.09.2019 15:36;_Cleaning;_Cleaning
13.09.2019 15:08;Espresso (Grinder 1, Small);Espresso
13.09.2019 15:08;Tee (Small);Tea
13.09.2019 15:05;Tee (Small);Tea
13.09.2019 15:03;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
13.09.2019 14:53;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 14:49;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 14:48;Espresso (Grinder 1, Small);Espresso
13.09.2019 14:47;Kaffee (Grinder 2, Small);Coffee
13.09.2019 14:15;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 14:00;Espresso (Grinder 1, Small);Espresso
13.09.2019 13:50;Kaffee (Grinder 2, Small);Coffee
13.09.2019 13:29;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
13.09.2019 13:28;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 13:28;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
13.09.2019 13:27;Espresso (Grinder 1, Small);Espresso
13.09.2019 13:13;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
13.09.2019 13:12;Kaffee (Grinder 2, Small);Coffee
13.09.2019 13:00;Tee (Small);Tea
13.09.2019 12:55;Tee (Small);Tea
13.09.2019 12:55;Tee (Small);Tea
13.09.2019 12:27;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:27;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
13.09.2019 12:24;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:20;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:19;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:19;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:18;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:14;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:13;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:11;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:10;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:10;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:09;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:09;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
13.09.2019 12:08;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:07;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 12:07;Espresso (Grinder 1, Small);Espresso
13.09.2019 12:06;Kaffee (Grinder 2, Small);Coffee
13.09.2019 12:05;Espresso (Grinder 1, Small);Espresso
13.09.2019 10:54;Espresso (Grinder 1, Small);Espresso
13.09.2019 10:46;Espresso (Grinder 1, Small);Espresso
13.09.2019 10:46;Espresso (Grinder 1, Small);Espresso
13.09.2019 10:45;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
13.09.2019 10:45;Kaffee (Grinder 2, Small);Coffee
13.09.2019 10:19;Kaffee (Grinder 2, Small);Coffee
13.09.2019 09:59;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:24;Espresso (Grinder 1, Small);Espresso
13.09.2019 09:23;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:19;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 09:19;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 09:15;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
13.09.2019 09:14;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:12;Kaffee (Grinder 2, Small);Coffee
13.09.2019 09:11;Tee (Small);Tea
13.09.2019 09:11;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:10;Tee (Small);Tea
13.09.2019 09:10;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:10;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 09:08;White Americano (Grinder 1, Milk 1, Small);White Americano
13.09.2019 09:08;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 09:07;Kaffee (Grinder 2, Small);Coffee
13.09.2019 09:07;Kaffee (Grinder 2, Small);Coffee
13.09.2019 09:05;Tee (Small);Tea
13.09.2019 09:05;Tee (Small);Tea
13.09.2019 09:05;Tee (Small);Tea
13.09.2019 09:05;Kaffee (Grinder 2, Small);Coffee
13.09.2019 09:04;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
13.09.2019 09:03;Espresso (Grinder 1, Small);Espresso
13.09.2019 09:03;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
13.09.2019 09:02;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
13.09.2019 09:02;Espresso (Grinder 1, Small);Espresso
13.09.2019 09:01;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
13.09.2019 09:00;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:51;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:51;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:32;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
13.09.2019 08:14;Espresso (Grinder 1, Small);Espresso
13.09.2019 08:13;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:12;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:10;Double Espresso (Grinder 1, Small);Espresso
13.09.2019 08:06;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:05;Kaffee (Grinder 2, Small);Coffee
13.09.2019 08:03;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 08:02;Ristretto (Grinder 1, Small);Ristretto
13.09.2019 07:58;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
